Category,Rating,Reviews,Installs,Type,Price,Content Rating,Genres,Android Ver
508,1.0,12,448,Free,0.0,4764,0.7189149519543583,761
1114,1.0,705805,116,Free,0.0,4764,0.7089829561217094,1317
1114,1.0,9016,841,Free,0.0,4764,0.4826551683276304,1317
204,0.0,155,661,Free,0.0,4764,0.6704598247750518,846
219,1.0,5,448,Free,0.0,4764,0.5510289268103298,761
1114,1.0,33785,356,Free,0.0,4764,0.6106698842010672,1317
134,1.0,1259075,541,Free,0.0,597,0.9018600450301008,846
1114,1.0,0,237,Free,0.0,4764,0.4869387820597532,225
253,0.0,9,536,Free,0.0,4764,0.5312463257785695,164
1114,1.0,580,623,Free,0.0,4764,0.40442123725244017,88
264,1.0,0,42,Free,0.0,4764,1.126341027937077,761
1114,1.0,288835,356,Free,0.0,234,0.7928769673416307,481
212,1.0,88,536,Free,0.0,4764,0.4731041665466522,846
1114,0.0,211,623,Free,0.0,4764,0.08654474147130416,25
219,1.0,2563,661,Free,0.0,4764,0.556524065791569,582
508,1.0,28030,841,Free,0.0,4764,0.9264359873303958,1317
143,1.0,2746,661,Free,0.0,4764,0.7373259142424117,1317
508,1.0,31,282,Free,0.0,4764,0.8366822632198344,846
106,1.0,28523,356,Free,0.0,4764,1.0475467263102345,481
581,1.0,533,623,Free,0.0,189,1.2568331323897477,88
170,0.0,1861,841,Free,0.0,4764,0.9580213448728164,381
52,1.0,129,661,Free,0.0,4764,0.8902000679103094,1317
1114,1.0,10,448,Free,0.0,4764,0.3822108887530421,311
1114,1.0,1752017,114,Free,0.0,4764,0.6878415031096277,1317
264,1.0,94,282,Free,0.0,4764,0.6396218539064855,846
1114,1.0,123136,356,Free,0.0,234,0.5369442403358168,761
508,1.0,351267,541,Free,0.0,4764,1.1110988879797976,761
170,0.0,2894,308,Free,0.0,189,1.1094972350087036,846
33,1.0,654,661,Free,0.0,597,0.6015396929933378,1317
1114,1.0,7441,308,Free,0.0,189,0.7986631435712276,381
581,0.0,8175,841,Free,0.0,189,1.153027318896894,1317
162,0.0,1461,661,Free,0.0,4764,0.810073206246386,381
233,0.0,19,190,Paid,8.99,4764,1.2544548943223621,761
133,1.0,4,448,Free,0.0,4764,0.6580836431817256,846
264,1.0,0,448,Free,0.0,4764,1.1489245105978247,311
143,1.0,905,298,Free,0.0,4764,1.8593507503131614,761
1114,1.0,539,298,Free,0.0,4764,0.7262475599186725,225
1114,0.0,30,536,Free,0.0,4764,0.7158817884919584,381
162,0.0,5967,841,Free,0.0,4764,0.17767161091013556,137
1114,0.0,623,661,Free,0.0,4764,0.8510032500689123,1317
233,1.0,7,448,Free,0.0,4764,0.45397449248242105,1317
1114,1.0,1481,298,Free,0.0,597,0.8103229343943255,1317
170,1.0,35,536,Paid,7.99,4764,1.1834560871774276,225
253,1.0,64,536,Paid,29.99,4764,0.48575146979230477,142
1114,1.0,108,282,Free,0.0,4764,0.14229989957771397,761
264,1.0,2,448,Free,0.0,4764,0.6061113449340488,846
253,1.0,4027,661,Free,0.0,4764,0.6925649215868811,761
133,1.0,6762,841,Free,0.0,4764,0.7609928564194992,761
162,1.0,215343,541,Free,0.0,4764,0.896329583213753,846
162,1.0,972574,114,Free,0.0,4764,1.058314829679905,1317
134,1.0,309872,541,Free,0.0,597,0.6336821874313994,1317
53,0.0,18523,841,Free,0.0,597,0.4140501149243825,582
195,0.0,559,623,Free,0.0,4764,0.4799660019382755,137
508,1.0,70404,841,Free,0.0,4764,0.5956874968452787,761
508,0.0,6736,308,Free,0.0,4764,1.0135946751412204,225
581,1.0,326689,541,Free,0.0,597,0.6016535210463533,225
508,0.0,2420,841,Free,0.0,4764,0.5030219876675186,164
170,0.0,224,623,Free,0.0,4764,0.9199052483073082,1317
581,1.0,2180,661,Free,0.0,189,0.8999363836704067,225
212,1.0,37,536,Free,0.0,4764,0.8486722151255004,1317
133,0.0,48082,356,Free,0.0,4764,0.34137414684244966,846
100,1.0,535,661,Free,0.0,234,1.3772140183496562,1317
1114,0.0,1354,308,Free,0.0,234,0.746955405995645,381
100,1.0,7888,308,Free,0.0,234,0.36540176559261023,1317
581,1.0,331692,541,Free,0.0,4764,1.2717500472348875,846
170,1.0,1,448,Free,0.0,4764,0.42271104337688176,1317
581,1.0,2536,661,Free,0.0,4764,0.8402655267418224,846
170,1.0,31665,841,Free,0.0,4764,0.7379024161331915,761
1114,0.0,121,623,Free,0.0,4764,0.35548555195086134,846
581,1.0,13304,841,Free,0.0,4764,1.200082513759058,761
195,1.0,51110,841,Paid,2.99,4764,1.3563763818580838,582
1114,1.0,9,536,Free,0.0,4764,0.8953685887574541,1317
162,0.0,35188,841,Free,0.0,4764,0.9665048872580154,18
581,1.0,2468063,116,Free,0.0,597,0.47406095138556725,846
253,1.0,0,190,Free,0.0,4764,1.5341712683996573,846
134,1.0,4751,841,Free,0.0,597,1.342854693588014,1317
38,1.0,1065,661,Free,0.0,4764,0.9675936539695084,1317
233,0.0,6752,841,Free,0.0,4764,0.8845171272726929,846
1114,1.0,1,448,Free,0.0,4764,1.0257626733611875,1317
53,1.0,470089,116,Free,0.0,4764,0.4290520788576655,1317
162,0.0,802,661,Free,0.0,4764,0.4183459218596062,381
210,1.0,6106,661,Free,0.0,4764,0.6818054279156679,582
264,1.0,16,536,Free,0.0,4764,0.9873176110729223,225
210,1.0,1,237,Free,0.0,4764,0.8512628394232307,1317
204,1.0,3334,308,Free,0.0,4764,0.6198454468064111,582
508,1.0,522,298,Free,0.0,4764,0.2486951980308989,846
74,1.0,102248,356,Free,0.0,4764,0.8915817986123417,582
134,1.0,34079,841,Free,0.0,597,0.7574386169352371,846
143,1.0,0,237,Free,0.0,4764,0.7044723473817609,1317
134,1.0,49173,541,Free,0.0,4764,1.0587302340820226,1317
134,0.0,38,536,Paid,0.99,4764,1.1710635361194466,25
42,1.0,126,623,Free,0.0,4764,0.37791008390752917,761
508,1.0,7339,661,Free,0.0,4764,0.47843113783094027,1317
264,0.0,7,536,Free,0.0,4764,0.8310627486290707,64
119,1.0,0,237,Paid,1.96,4764,0.6886402456975141,381
106,1.0,25714,841,Free,0.0,4764,0.7682148794349092,846
94,0.0,26,282,Free,0.0,4764,0.7030487951622114,225
37,1.0,690,298,Free,0.0,4764,0.5793489289443328,142
170,1.0,10253,308,Free,0.0,597,0.7730973508048342,582
508,0.0,1041,661,Free,0.0,4764,0.750131857159815,225
508,1.0,0,448,Free,0.0,4764,0.7685770695017564,143
73,1.0,423,661,Free,0.0,4764,1.2567770787546308,846
106,1.0,35497,841,Free,0.0,4764,1.2629204549121902,481
1114,0.0,3847,841,Free,0.0,4764,1.0935861527480961,1317
219,1.0,360,623,Free,0.0,4764,0.6238777327855989,142
100,0.0,5164,661,Free,0.0,234,0.7166469548742871,846
1114,1.0,85484,841,Free,0.0,4764,0.513770403602574,1317
581,1.0,169661,541,Free,0.0,4764,0.6161012491490744,1317
581,0.0,256,298,Free,0.0,4764,0.5549471354197196,381
133,1.0,100,282,Free,0.0,4764,0.6137335829489199,1317
1114,1.0,2017,661,Free,0.0,4764,1.0048824140238417,1317
33,1.0,38,623,Free,0.0,4764,0.6376626167104549,761
170,1.0,5,448,Free,0.0,4764,1.0246619432596475,1317
233,0.0,48,282,Free,0.0,4764,0.4889400869924923,5
508,1.0,15911,841,Free,0.0,4764,0.38276259193800316,1317
133,0.0,5572,841,Free,0.0,4764,0.5508311691664536,481
212,1.0,298321,541,Free,0.0,4764,0.6836948493541163,225
37,1.0,3596,623,Free,0.0,597,0.7460317966821606,846
253,1.0,19473,841,Free,0.0,4764,0.5992210656133906,582
46,0.0,1195,661,Free,0.0,4764,0.7966920184119832,88
134,1.0,412725,541,Free,0.0,4764,1.0183803657239279,1317
253,1.0,1135,661,Paid,9.0,4764,0.5485520896712054,761
233,1.0,2,237,Free,0.0,4764,0.5201756175951378,1317
508,1.0,192661,541,Free,0.0,4764,0.76362981341412,1317
106,1.0,1,237,Free,0.0,4764,0.7500531745324666,1317
134,0.0,20675,841,Free,0.0,597,0.22753983975911368,311
581,1.0,11,448,Free,0.0,4764,0.514470064231884,311
162,1.0,1,448,Free,0.0,4764,0.9210420568893846,1317
195,1.0,5387333,114,Free,0.0,4764,0.6485013071876444,582
1114,1.0,3,124,Free,0.0,4764,0.7958342800723539,143
162,1.0,1260143,116,Free,0.0,4764,0.7855064221315008,582
134,1.0,48,282,Free,0.0,4764,0.8358371810733326,846
38,1.0,464,661,Free,0.0,4764,0.797409121893632,1317
67,1.0,2707,661,Free,0.0,4764,0.5495019871231851,846
1114,1.0,78142,356,Free,0.0,4764,0.7172072974016437,137
195,1.0,0,237,Paid,19.99,4764,0.4888762671617748,225
508,1.0,57,282,Free,0.0,4764,0.9984931180547465,311
38,1.0,1,237,Free,0.0,4764,0.5383860573550124,1317
508,0.0,114,623,Free,0.0,4764,0.2601026903890151,761
1114,1.0,6007,841,Free,0.0,4764,0.3233902283782115,381
1114,1.0,11002,841,Free,0.0,4764,0.1815104511767643,846
143,1.0,4,536,Free,0.0,4764,0.9018358063345308,1317
581,0.0,127831,541,Free,0.0,597,0.48178089453713435,137
508,1.0,88993,541,Free,0.0,4764,0.40091958301588054,381
1114,1.0,616,623,Free,0.0,597,0.7763261718782966,164
204,0.0,19,282,Free,0.0,4764,0.6633843559210384,137
210,1.0,783025,541,Free,0.0,4764,0.7615867970602064,225
67,1.0,3,448,Free,0.0,4764,0.6752809718163225,846
195,1.0,141,298,Free,0.0,4764,0.35378852361404867,761
53,1.0,4885646,114,Free,0.0,597,0.4904389219572226,582
219,0.0,17368,541,Free,0.0,4764,0.8250720555992652,761
219,0.0,7869,841,Free,0.0,4764,0.32112430758958527,481
1114,1.0,38517,841,Free,0.0,597,0.8061457407022535,311
162,1.0,12,536,Free,0.0,597,0.6941154860948777,1317
508,0.0,11,536,Free,0.0,4764,0.7278512570376641,137
581,1.0,9394,661,Paid,4.99,4764,0.4877949720195368,481
210,1.0,15068,841,Free,0.0,4764,0.665132182357441,381
581,1.0,946926,116,Free,0.0,4764,0.8572353162278366,846
1114,1.0,5395,308,Free,0.0,4764,0.4620830900091353,846
508,1.0,60,536,Paid,3.99,4764,0.7163879818121711,1317
253,1.0,21,536,Free,0.0,4764,0.714688803585322,1317
581,1.0,1703479,114,Free,0.0,4764,0.4885258265731934,1317
210,1.0,0,237,Free,0.0,4764,0.7970987391097347,1317
100,1.0,285726,541,Free,0.0,234,0.048575097457420106,1317
1114,1.0,2,237,Free,0.0,4764,0.7159461186995956,846
508,0.0,208,298,Free,0.0,4764,0.3560301102478114,381
162,1.0,0,448,Free,0.0,4764,1.1370330874592933,225
37,1.0,25671,841,Free,0.0,597,0.7274763048889419,582
49,1.0,34,536,Free,0.0,4764,0.6936980936808688,64
143,1.0,9548,841,Free,0.0,4764,1.0085565610981413,761
119,1.0,295,298,Free,0.0,4764,1.066275050170548,846
119,1.0,0,237,Paid,5.49,4764,0.9490336736442447,64
100,1.0,6701,841,Free,0.0,234,0.9159182506018919,846
42,1.0,353799,541,Free,0.0,4764,0.21423172041871483,582
1114,1.0,2,190,Free,0.0,4764,0.8051200451871333,761
1114,1.0,769,661,Free,0.0,4764,0.8916687673116012,1317
264,0.0,5,124,Paid,8.99,4764,0.9260760149732857,846
133,1.0,599872,541,Free,0.0,4764,1.017940746223,481
233,1.0,16420,841,Free,0.0,4764,0.72105116518504,164
67,0.0,14952,841,Free,0.0,4764,0.34328504985201364,1317
212,1.0,1141545,116,Free,0.0,4764,1.2120566596824158,582
508,1.0,0,237,Paid,0.99,4764,0.8976069809026423,311
162,1.0,1,237,Paid,29.99,4764,0.6660102924620657,846
210,0.0,654,623,Paid,4.99,4764,0.7920297004434902,1317
210,1.0,242096,541,Free,0.0,4764,0.48939748728912774,1317
219,1.0,5025,308,Free,0.0,234,0.8603560561290451,582
100,0.0,894,661,Free,0.0,234,0.5838167821596413,1317
38,1.0,20,623,Free,0.0,4764,0.5996938093148806,846
508,1.0,6,124,Free,0.0,4764,0.9506378606599093,1317
100,1.0,2506,308,Free,0.0,234,1.0689965582506853,761
195,1.0,0,37,Free,0.0,4764,0.9145367052184206,846
1114,1.0,1,237,Free,0.0,4764,0.9206867750518639,1317
42,1.0,2669,308,Free,0.0,597,0.4518149174296134,1317
210,1.0,16016,841,Free,0.0,4764,0.5293392814463322,225
195,1.0,40241,356,Free,0.0,4764,0.9063054186402587,1317
74,1.0,11838,841,Free,0.0,4764,1.0961621160407558,846
119,1.0,146,282,Free,0.0,4764,0.7489263665124088,481
100,0.0,1999,661,Free,0.0,234,0.5359180461567669,225
53,1.0,67554,841,Free,0.0,597,0.47058692205809627,164
143,0.0,3647,661,Free,0.0,4764,0.965643441615931,761
170,1.0,27501,841,Free,0.0,4764,0.712482482178769,761
508,0.0,149,298,Free,0.0,4764,0.6820543401279734,18
94,0.0,4334,661,Free,0.0,4764,1.180233543736415,582
233,1.0,282460,15,Free,0.0,4764,0.961766010489741,582
195,1.0,27187,356,Free,0.0,4764,0.5789275206481176,481
581,1.0,104389,356,Free,0.0,4764,0.2819321614430306,225
253,0.0,19,282,Free,0.0,4764,0.7326343348990015,846
264,0.0,8941,356,Free,0.0,4764,0.8160046457316672,846
508,0.0,146,623,Free,0.0,4764,0.17462633626731772,142
134,1.0,68025,541,Free,0.0,4764,0.5219838365717527,1317
233,0.0,91,282,Free,0.0,4764,0.622712513365398,846
581,1.0,180,282,Free,0.0,4764,0.8275324500311286,481
233,1.0,1075,661,Free,0.0,4764,0.9364957323876636,481
67,1.0,18,282,Free,0.0,4764,0.6207243817016546,761
1114,1.0,97,623,Free,0.0,4764,1.0705999213750035,846
210,1.0,0,448,Free,0.0,4764,0.43475014015080415,761
253,1.0,30,536,Free,0.0,4764,0.6931630012252068,846
233,1.0,3362,298,Free,0.0,4764,0.7278870871710708,761
204,0.0,73,623,Free,0.0,4764,0.7182091305833287,1317
581,1.0,4,448,Free,0.0,4764,0.9538580019056178,582
38,1.0,0,37,Paid,109.99,4764,0.9530113832980326,1317
581,1.0,2113,661,Free,0.0,189,0.682430518220727,846
264,1.0,3,237,Free,0.0,4764,0.4890656655493669,846
508,0.0,632,308,Free,0.0,4764,0.45040393665749795,29
253,1.0,17,282,Free,0.0,4764,0.9671424028133369,311
106,0.0,8,536,Free,0.0,4764,0.8250409181847823,1317
508,1.0,33,536,Free,0.0,4764,0.2834920406949934,143
1114,0.0,107441,841,Free,0.0,4764,0.7336597446685568,481
49,1.0,60170,841,Free,0.0,4764,0.9933151298800625,311
1114,1.0,8,448,Free,0.0,4764,0.8454055109610485,1317
162,1.0,15426,841,Free,0.0,4764,0.3503004591597688,16
38,0.0,23,448,Paid,4.59,4764,0.5249882845891375,761
73,1.0,314299,541,Free,0.0,4764,0.9329027631026355,761
219,0.0,4260,356,Free,0.0,4764,0.5388570300383816,164
73,1.0,4075,308,Free,0.0,4764,0.7407751112963084,846
253,1.0,156,190,Paid,3.49,4764,0.6543533848743501,481
508,0.0,27,536,Free,0.0,4764,0.6661113248085413,1317
212,1.0,5,448,Paid,0.99,4764,0.5868319521805031,25
1114,1.0,12,536,Free,0.0,234,0.3768159950367482,1317
212,1.0,56,623,Paid,0.99,4764,0.6684062679515133,1317
38,1.0,37,623,Free,0.0,4764,0.6539120852049701,761
204,1.0,964,623,Free,0.0,4764,0.5315065784412234,311
253,1.0,7,536,Free,0.0,4764,0.545360326685267,761
264,0.0,15,623,Free,0.0,4764,1.3075052029305816,142
233,1.0,1,448,Free,0.0,4764,0.551479531685582,761
106,1.0,245104,356,Free,0.0,4764,0.3294010231545321,846
581,0.0,2691,661,Free,0.0,597,1.1609522542357507,225
100,1.0,6,448,Free,0.0,234,0.756239757667567,846
581,0.0,11,282,Free,0.0,4764,0.864386267048109,761
1114,1.0,1977,661,Free,0.0,4764,0.5560826521375516,846
133,1.0,3674,308,Free,0.0,4764,0.7350075610466926,311
508,1.0,3446,308,Free,0.0,4764,0.5295016949305995,1317
204,0.0,251,298,Free,0.0,4764,0.7345980352462902,761
219,0.0,71,282,Free,0.0,4764,0.5990569227597254,481
119,0.0,10,282,Free,0.0,4764,0.7410903362518528,846
253,1.0,6,190,Free,0.0,4764,0.6728841513340313,29
508,1.0,1,536,Free,0.0,4764,0.6337629058307708,761
106,1.0,4099,661,Free,0.0,4764,1.0036120399638575,1317
1114,0.0,76,282,Free,0.0,4764,0.6558018053675645,137
133,1.0,18039,841,Free,0.0,4764,0.652128541487141,1317
119,1.0,90468,356,Free,0.0,4764,0.8874871810439359,381
508,1.0,30,190,Free,0.0,4764,1.0245604059879732,1317
508,0.0,876,841,Free,0.0,4764,0.9016688250698434,225
581,1.0,55014,841,Free,0.0,597,0.5236481418593042,1317
46,1.0,15,190,Paid,2.99,4764,0.6677572035658578,582
233,1.0,691474,114,Free,0.0,4764,0.6026084296568128,582
1114,1.0,252006,356,Free,0.0,4764,0.7578953774801146,381
581,1.0,4704,661,Free,0.0,189,0.3935406728277,381
1114,0.0,28,282,Free,0.0,4764,0.7959404475679376,142
210,0.0,170973,356,Free,0.0,4764,0.9023755126880552,1317
38,0.0,26089,356,Free,0.0,4764,0.9096050018654817,582
52,0.0,2,448,Free,0.0,4764,0.40548176990437695,311
42,0.0,6000,841,Free,0.0,4764,0.8655724245327129,1317
1114,1.0,313,282,Paid,2.99,189,1.1159335589132016,164
508,1.0,0,448,Paid,2.99,234,1.005396369616619,311
1114,1.0,106,623,Free,0.0,4764,0.7303246490185898,142
219,1.0,69177,841,Free,0.0,597,0.6117679406461001,481
94,1.0,18,448,Free,0.0,4764,0.5956498572775205,311
1114,0.0,95537,541,Free,0.0,4764,0.6198639293281033,481
133,1.0,42849,841,Free,0.0,4764,0.3786715108413127,582
162,0.0,205,298,Free,0.0,4764,1.0885932304672612,761
170,1.0,14709,356,Free,0.0,4764,0.9136949407982952,311
46,1.0,19666,841,Free,0.0,4764,0.47967831644489356,582
233,0.0,2131,356,Free,0.0,4764,0.08799051674819057,1317
53,1.0,613059,116,Free,0.0,4764,0.7830311918509056,1317
508,0.0,40934,841,Free,0.0,4764,0.789211267738114,846
233,1.0,5865,661,Paid,4.49,4764,1.4018822180283477,1317
94,1.0,26421,841,Free,0.0,4764,0.9272162438989868,1317
212,1.0,1,448,Free,0.0,4764,1.0205369949213712,16
508,1.0,259,623,Free,0.0,4764,0.48027068364349434,11
195,0.0,52,536,Free,0.0,4764,0.38184902620719124,137
1114,1.0,0,298,Free,0.0,4764,0.6983387733951126,582
1114,1.0,2952,308,Free,0.0,4764,0.9336797020804226,16
73,1.0,248912,356,Free,0.0,4764,0.989076623716016,582
1114,1.0,551,661,Free,0.0,4764,0.5881350256698055,381
143,1.0,84957,841,Free,0.0,189,0.7416237360582992,582
133,1.0,20,536,Free,0.0,4764,0.9654570633010184,761
581,0.0,33,282,Free,0.0,597,0.7145532580631795,846
170,0.0,186,623,Free,0.0,4764,0.769229976368418,5
264,1.0,11622,356,Free,0.0,4764,0.3918039788918913,582
1114,1.0,263454,541,Free,0.0,4764,1.0486698595776751,1317
1114,1.0,0,298,Free,0.0,4764,0.8907633858305131,582
210,1.0,142,661,Free,0.0,4764,-0.1640467353455886,761
581,1.0,11051,841,Free,0.0,597,0.6726569078333112,846
1114,1.0,264,623,Free,0.0,4764,1.023460726651415,381
581,0.0,1363,661,Free,0.0,4764,0.9617178045081921,761
219,1.0,9,448,Free,0.0,4764,0.9343961258235215,1317
134,1.0,3781770,114,Free,0.0,234,0.8007433622827779,582
143,0.0,877635,12,Free,0.0,597,0.5713468865307424,481
508,1.0,8,190,Free,0.0,4764,0.6936482499977238,381
37,1.0,1,124,Free,0.0,189,0.7141137761099198,481
204,1.0,96,623,Free,0.0,4764,0.3613800371423922,761
1114,1.0,2,536,Free,0.0,4764,0.9490557531881079,761
74,1.0,21589,841,Free,0.0,4764,0.6316404342917356,761
581,1.0,5442,661,Free,0.0,597,1.099746284331528,381
162,0.0,2076,308,Free,0.0,597,0.18311216252984747,1317
143,1.0,10,536,Free,0.0,4764,0.5084472146973953,1317
508,0.0,59,623,Free,0.0,4764,0.6136624286431471,761
508,0.0,18513,541,Free,0.0,4764,0.5200855933687539,1317
264,1.0,0,448,Free,0.0,4764,0.959270839823651,311
219,0.0,38,282,Free,0.0,4764,1.0903514023126393,761
219,0.0,88,623,Free,0.0,4764,0.5324604615452355,481
1114,0.0,20,536,Free,0.0,4764,0.8790274807325883,1317
581,1.0,165656,356,Free,0.0,597,1.0203977718865431,381
37,0.0,5,448,Free,0.0,4764,0.6680029948697543,1317
42,1.0,0,448,Free,0.0,4764,0.6607143729167553,381
73,1.0,1058,661,Free,0.0,4764,-0.227955669349657,582
581,1.0,299046,541,Free,0.0,234,0.9765151784511713,1317
264,1.0,1828,661,Free,0.0,4764,0.8119093036511794,1317
195,1.0,837842,116,Free,0.0,4764,0.5978420247244558,582
170,1.0,60096,356,Free,0.0,597,0.9384239419493002,846
508,1.0,2,124,Paid,1.76,4764,0.9444368270670426,143
508,1.0,1034,282,Paid,4.99,4764,0.8413791409433103,142
233,1.0,1092367,541,Free,0.0,4764,0.7177579430548526,582
143,1.0,6,448,Free,0.0,4764,0.7075878840936933,1317
219,1.0,1740,298,Free,0.0,597,0.33145978320124353,1317
264,1.0,6,448,Free,0.0,4764,0.6285253789596836,1317
46,1.0,24349,841,Free,0.0,4764,1.2552817065826836,1317
508,1.0,3,190,Free,0.0,4764,0.5115481661188923,142
264,1.0,0,42,Paid,0.99,4764,0.6153517387000949,1317
204,1.0,196,623,Free,0.0,4764,0.6945100067572825,481
67,0.0,109784,541,Free,0.0,4764,0.7737445259571288,846
212,1.0,71829,356,Free,0.0,4764,1.2027284875242927,761
212,1.0,4724,841,Free,0.0,4764,0.5185380614112131,846
210,1.0,1526,298,Free,0.0,4764,0.677038679544678,311
1114,0.0,10753,841,Free,0.0,4764,0.28988485483342036,1317
581,1.0,4328,661,Paid,2.99,189,0.5842308410117617,1317
94,1.0,4,536,Free,0.0,4764,0.89064028051205,761
1114,0.0,2614,661,Free,0.0,234,0.6837658563595914,142
233,1.0,29,536,Free,0.0,4764,0.9180806532644721,582
195,1.0,171031,541,Free,0.0,4764,0.9682880696931905,582
73,1.0,41185,841,Free,0.0,4764,0.30937238261426575,582
162,0.0,742,661,Free,0.0,4764,0.5407085538515574,142
508,1.0,2026,661,Free,0.0,4764,0.8905348805281098,761
133,1.0,3,448,Free,0.0,4764,0.6534541426846662,164
119,1.0,3776,661,Free,0.0,4764,1.678809085547659,1317
253,1.0,5,448,Paid,5.0,597,1.2567010082625873,88
195,1.0,10790289,15,Free,0.0,4764,1.2400836972073175,582
134,1.0,1200,661,Free,0.0,4764,1.1203035366538434,1317
195,1.0,260,623,Free,0.0,4764,0.8830627835493898,142
581,1.0,1019,661,Free,0.0,597,0.5371524926494325,1317
581,1.0,12,536,Free,0.0,4764,0.6991024886293349,761
204,1.0,6,536,Free,0.0,4764,0.7762495084457055,481
253,1.0,168,623,Paid,24.99,4764,0.5895600073050292,481
94,1.0,259605,541,Free,0.0,4764,0.1466379555276094,846
204,1.0,4,448,Free,0.0,4764,0.5899830800817015,1317
53,1.0,37000,841,Free,0.0,234,0.8502227980085262,1317
33,1.0,900,282,Free,0.0,4764,1.167173939513412,846
219,0.0,10006,841,Free,0.0,4764,0.9345913603468264,311
508,1.0,278,661,Free,0.0,4764,0.7158735192342349,761
1114,1.0,0,237,Free,0.0,4764,0.49392861984881337,846
1114,1.0,1657,661,Free,0.0,4764,0.991609492437081,1317
212,1.0,7435,841,Free,0.0,4764,0.906096250650447,846
233,1.0,218,298,Free,0.0,4764,0.5515036925820492,582
508,0.0,274,298,Free,0.0,4764,0.7387024440367965,225
162,1.0,1,124,Free,0.0,4764,0.18643625276609663,761
1114,1.0,217736,541,Free,0.0,4764,0.805799703435019,1317
52,1.0,736,661,Free,0.0,4764,0.9503347727400007,164
264,1.0,0,190,Free,0.0,4764,0.5645742843227269,1317
581,1.0,910051,541,Free,0.0,597,0.9907252858086444,1317
581,1.0,2151039,116,Free,0.0,597,0.9659544379187074,846
42,1.0,11200,841,Free,0.0,4764,1.0392710529395366,311
204,1.0,853,623,Free,0.0,4764,0.6794092310340917,1317
1114,1.0,17108,661,Free,0.0,4764,1.1459270005940148,164
581,1.0,326042,541,Free,0.0,597,0.9889072730389309,137
195,0.0,62,623,Free,0.0,4764,0.44196612348730685,1317
508,1.0,0,448,Free,0.0,4764,0.7319073062495313,846
1114,1.0,7878,841,Free,0.0,4764,1.564769078442781,381
253,1.0,0,448,Free,0.0,4764,0.7964323279224117,1317
37,1.0,1013635,541,Free,0.0,597,0.9259405347810464,582
1114,1.0,384602,541,Free,0.0,4764,1.2564220823293726,311
134,1.0,420,298,Free,0.0,4764,0.6807130754274671,846
1114,1.0,222,623,Free,0.0,4764,0.48496418501332705,846
233,1.0,6850,661,Free,0.0,4764,1.0789248360001404,1317
133,1.0,11182,841,Free,0.0,4764,0.662959567665744,1317
508,1.0,52,282,Free,0.0,4764,0.21246493643543168,143
1114,1.0,9,190,Free,0.0,4764,0.6808515596304603,761
100,0.0,1576,623,Free,0.0,234,0.9407892797040013,1317
38,1.0,663,661,Free,0.0,4764,0.8370958613746797,1317
233,0.0,160,623,Free,0.0,4764,0.5014977085518963,225
162,1.0,221858,541,Free,0.0,4764,0.6281802367261514,1317
219,0.0,34079,356,Free,0.0,4764,1.2595724587992205,1317
581,1.0,79,536,Free,0.0,189,0.8321419979201301,381
581,1.0,17,190,Free,0.0,4764,0.8758351489803667,1317
73,1.0,85375,356,Free,0.0,4764,0.6258231901367859,1317
49,1.0,130272,541,Free,0.0,4764,0.6951271496319701,1317
581,1.0,438911,541,Free,0.0,597,0.6004692972496074,846
233,1.0,1,237,Free,0.0,597,0.11900562786447155,1317
219,0.0,859,661,Free,0.0,4764,0.4213949137412261,142
508,1.0,335115,541,Free,0.0,4764,0.5648700366441254,29
1114,1.0,5369,308,Free,0.0,4764,0.7551458194223936,143
219,0.0,680,298,Free,0.0,4764,0.5135791467934631,481
1114,1.0,59729,541,Free,0.0,4764,0.9166499353661979,225
508,1.0,8033493,12,Free,0.0,4764,0.7009918886942341,582
52,1.0,116986,356,Free,0.0,4764,0.5144262783533737,846
1114,0.0,1036,661,Free,0.0,4764,0.7685070858642996,381
52,0.0,5,536,Free,0.0,4764,0.7370780844293253,164
1114,0.0,11,190,Paid,4.99,4764,0.623832215648389,1317
219,1.0,10,448,Free,0.0,4764,0.26383068991983405,1317
119,0.0,1862,841,Free,0.0,4764,0.7839262339997961,1317
508,0.0,127,298,Free,0.0,4764,0.3907981727155987,137
1114,1.0,55,623,Free,0.0,4764,0.8587776222212039,1317
212,1.0,47393,541,Free,0.0,4764,1.3395072640164758,311
133,1.0,48930,356,Free,0.0,4764,0.4392412149027658,481
162,1.0,753115,116,Free,0.0,4764,0.6289683790116996,481
133,0.0,285,308,Free,0.0,4764,1.0875195258379327,225
219,1.0,815893,541,Free,0.0,4764,0.9844103403683395,1317
38,1.0,0,448,Free,0.0,4764,0.8500217468256537,481
1114,1.0,171220,356,Free,0.0,189,1.0762780508196066,164
508,1.0,543,623,Free,0.0,4764,0.7141325058678921,846
1114,0.0,785,298,Free,0.0,597,0.9376810174148424,137
46,0.0,2000,661,Free,0.0,4764,0.3885026097935918,311
67,1.0,441,661,Free,0.0,4764,0.5758926847489253,1317
52,1.0,7774,661,Free,0.0,4764,0.41309808697667444,225
49,1.0,20,282,Free,0.0,4764,0.23014529277063095,381
1114,1.0,13,536,Free,0.0,4764,1.126881813029645,481
212,1.0,2,448,Free,0.0,597,1.4765665244806871,164
134,1.0,32,536,Free,0.0,4764,1.020311021995088,137
581,1.0,0,37,Paid,0.99,4764,0.365031166708245,1317
